decision_step,episode_id,action,reward,done,obs_json,next_obs_json
78,4,0,-7.55733945051829,False,"[0.10000000149011612, 0.07542568445205688, 0.03436479717493057, 0.056433770805597305, 0.0, 0.6640677452087402, 0.0, 0.4883333444595337, 0.0]","[0.05000000074505806, 0.05576720088720322, 0.07525664567947388, 0.1232493445277214, 0.0, 0.7050033807754517, 0.0, 0.5216666460037231, 0.0]"
79,4,0,-13.40064587255319,False,"[0.05000000074505806, 0.05576720088720322, 0.07525664567947388, 0.1232493445277214, 0.0, 0.7050033807754517, 0.0, 0.5216666460037231, 0.0]","[0.0, 0.0020222822204232216, 0.143357515335083, 0.1788192242383957, 0.0, 0.4512021541595459, 0.0, 0.018333332613110542, 0.0]"
80,4,0,-20.774167573451997,False,"[0.0, 0.0020222822204232216, 0.143357515335083, 0.1788192242383957, 0.0, 0.4512021541595459, 0.0, 0.018333332613110542, 0.0]","[0.0, 1.6136247040776652e-06, 0.19983136653900146, 0.23529309034347534, 0.0, 0.288769394159317, 0.0, 0.05166666582226753, 0.0]"
81,4,0,-27.837406924366952,False,"[0.0, 1.6136247040776652e-06, 0.19983136653900146, 0.23529309034347534, 0.0, 0.288769394159317, 0.0, 0.05166666582226753, 0.0]","[0.0, 1.287547735095984e-09, 0.2666458487510681, 0.302493155002594, 0.0, 0.18481241166591644, 0.0, 0.08500000089406967, 0.0]"
82,4,1,-37.00586238106092,False,"[0.0, 1.287547735095984e-09, 0.2666458487510681, 0.302493155002594, 0.0, 0.18481241166591644, 0.0, 0.08500000089406967, 0.0]","[0.0, 0.003601500065997243, 0.20031216740608215, 0.39095592498779297, 0.0, 0.21827994287014008, 0.0, 0.11833333224058151, 1.0]"
83,4,1,-8.098173652092617,False,"[0.0, 0.003601500065997243, 0.20031216740608215, 0.39095592498779297, 0.0, 0.21827994287014008, 0.0, 0.11833333224058151, 1.0]","[0.05000000074505806, 0.0500912144780159, 0.0396772176027298, 0.05254943296313286, 0.0, 0.31969916820526123, 0.0, 0.15166667103767395, 1.0]"
84,4,1,-8.347372710704803,False,"[0.05000000074505806, 0.0500912144780159, 0.0396772176027298, 0.05254943296313286, 0.0, 0.31969916820526123, 0.0, 0.15166667103767395, 1.0]","[0.0, 8.14934610389173e-05, 0.09424780309200287, 0.09424780309200287, 0.0, 0.20460745692253113, 0.0, 0.018333332613110542, 1.0]"
85,4,1,-14.092713534832,False,"[0.0, 8.14934610389173e-05, 0.09424780309200287, 0.09424780309200287, 0.0, 0.20460745692253113, 0.0, 0.018333332613110542, 1.0]","[0.0, 6.502548188791479e-08, 0.14020419120788574, 0.14020419120788574, 0.0, 0.13094878196716309, 0.0, 0.05166666582226753, 1.0]"
86,4,1,-20.127548682689667,False,"[0.0, 6.502548188791479e-08, 0.14020419120788574, 0.14020419120788574, 0.0, 0.13094878196716309, 0.0, 0.05166666582226753, 1.0]","[0.0, 5.1885305080157096e-11, 0.19262903928756714, 0.19262903928756714, 0.0, 0.08380721509456635, 0.0, 0.03333333507180214, 1.0]"
87,4,1,-17.95287244319916,False,"[0.0, 5.1885305080157096e-11, 0.19262903928756714, 0.19262903928756714, 0.0, 0.08380721509456635, 0.0, 0.03333333507180214, 1.0]","[0.0, 4.140045985613454e-14, 0.0, 0.0, 0.0, 0.053636617958545685, 0.0, 0.06666667014360428, 1.0]"
88,4,1,-0.0,False,"[0.0, 4.140045985613454e-14, 0.0, 0.0, 0.0, 0.053636617958545685, 0.0, 0.06666667014360428, 1.0]","[0.0, 3.303436435225652e-17, 0.0, 0.0, 0.0, 0.0343274362385273, 0.0, 0.10000000149011612, 1.0]"
89,4,1,-0.0,False,"[0.0, 3.303436435225652e-17, 0.0, 0.0, 0.0, 0.0343274362385273, 0.0, 0.10000000149011612, 1.0]","[0.0, 2.6358867929368023e-20, 0.0, 0.0, 0.0, 0.02196955867111683, 0.0, 0.13333334028720856, 1.0]"
90,4,1,-0.0,False,"[0.0, 2.6358867929368023e-20, 0.0, 0.0, 0.0, 0.02196955867111683, 0.0, 0.13333334028720856, 1.0]","[0.0, 2.103233808685122e-23, 0.0, 0.0, 0.0, 0.014060517773032188, 0.0, 0.1666666716337204, 1.0]"
91,4,1,-1.2507290681203205,False,"[0.0, 2.103233808685122e-23, 0.0, 0.0, 0.0, 0.014060517773032188, 0.0, 0.1666666716337204, 1.0]","[0.10000000149011612, 0.09830715507268906, 0.014749904163181782, 0.026343990117311478, 0.0, 0.20899872481822968, 0.0, 0.20000000298023224, 1.0]"
92,4,0,-5.19731233716011,False,"[0.10000000149011612, 0.09830715507268906, 0.014749904163181782, 0.026343990117311478, 0.0, 0.20899872481822968, 0.0, 0.20000000298023224, 1.0]","[0.0, 0.017840713262557983, 0.06124924495816231, 0.07249919325113297, 0.0, 0.29375919699668884, 0.0, 0.23333333432674408, 0.0]"
93,4,0,-6.216548410568916,False,"[0.0, 0.017840713262557983, 0.06124924495816231, 0.07249919325113297, 0.0, 0.29375919699668884, 0.0, 0.23333333432674408, 0.0]","[0.15000000596046448, 0.15141642093658447, 0.05249444395303726, 0.11987724155187607, 0.0, 0.628005862236023, 0.0, 0.2666666805744171, 0.0]"
94,4,0,-9.659966346224149,False,"[0.15000000596046448, 0.15141642093658447, 0.05249444395303726, 0.11987724155187607, 0.0, 0.628005862236023, 0.0, 0.2666666805744171, 0.0]","[0.0, 0.0031779033597558737, 0.12370504438877106, 0.16260066628456116, 0.0, 0.4019237756729126, 0.0, 0.30000001192092896, 0.0]"
95,4,0,-17.620921039581297,False,"[0.0, 0.0031779033597558737, 0.12370504438877106, 0.16260066628456116, 0.0, 0.4019237756729126, 0.0, 0.30000001192092896, 0.0]","[0.0, 2.535721023377846e-06, 0.1674143522977829, 0.2063099890947342, 0.0, 0.257231205701828, 0.0, 0.3333333432674408, 0.0]"
96,4,0,-22.93898879289627,False,"[0.0, 2.535721023377846e-06, 0.1674143522977829, 0.2063099890947342, 0.0, 0.257231205701828, 0.0, 0.3333333432674408, 0.0]","[0.0, 2.023309297882747e-09, 0.2155541479587555, 0.2544497549533844, 0.0, 0.16462796926498413, 0.0, 0.36666667461395264, 0.0]"
97,4,1,-29.29061222076416,False,"[0.0, 2.023309297882747e-09, 0.2155541479587555, 0.2544497549533844, 0.0, 0.16462796926498413, 0.0, 0.36666667461395264, 0.0]","[0.0, 1.6144443637858275e-12, 0.3027840256690979, 0.3027840256690979, 0.0, 0.10536190122365952, 0.0, 0.03333333507180214, 1.0]"
98,4,1,-22.829977095127106,False,"[0.0, 1.6144443637858275e-12, 0.3027840256690979, 0.3027840256690979, 0.0, 0.10536190122365952, 0.0, 0.03333333507180214, 1.0]","[0.0, 1.2882016933813485e-15, 0.0, 0.0, 0.0, 0.06743162125349045, 0.0, 0.06666667014360428, 1.0]"
99,4,1,-1.6911604404449463,False,"[0.0, 1.2882016933813485e-15, 0.0, 0.0, 0.0, 0.06743162125349045, 0.0, 0.06666667014360428, 1.0]","[0.0, 0.023202618584036827, 0.024406902492046356, 0.042180564254522324, 0.0, 0.1431562304496765, 0.0, 0.10000000149011612, 1.0]"
100,4,1,-5.082866641879082,False,"[0.0, 0.023202618584036827, 0.024406902492046356, 0.042180564254522324, 0.0, 0.1431562304496765, 0.0, 0.10000000149011612, 1.0]","[0.0, 0.004855328239500523, 0.046486835926771164, 0.09565091878175735, 0.0, 0.3716199994087219, 0.0, 0.13333334028720856, 1.0]"
101,4,1,-8.968022954463958,False,"[0.0, 0.004855328239500523, 0.046486835926771164, 0.09565091878175735, 0.0, 0.3716199994087219, 0.0, 0.13333334028720856, 1.0]","[0.0, 3.874176400131546e-06, 0.10223707556724548, 0.15140116214752197, 0.0, 0.2378367930650711, 0.0, 0.1666666716337204, 1.0]"
102,4,1,-15.340575479467713,False,"[0.0, 3.874176400131546e-06, 0.10223707556724548, 0.15140116214752197, 0.0, 0.2378367930650711, 0.0, 0.1666666716337204, 1.0]","[0.0, 0.005145003087818623, 0.12531399726867676, 0.20463906228542328, 0.0, 0.15221555531024933, 0.0, 0.20000000298023224, 1.0]"
103,4,1,-18.177469551563263,False,"[0.0, 0.005145003087818623, 0.12531399726867676, 0.20463906228542328, 0.0, 0.15221555531024933, 0.0, 0.20000000298023224, 1.0]","[0.0, 4.105314474145416e-06, 0.17508657276630402, 0.25441163778305054, 0.0, 0.17741794884204865, 0.0, 0.23333333432674408, 1.0]"
104,4,1,-23.11376144587994,False,"[0.0, 4.105314474145416e-06, 0.17508657276630402, 0.25441163778305054, 0.0, 0.17741794884204865, 0.0, 0.23333333432674408, 1.0]","[0.0, 3.275723470252956e-09, 0.18828865885734558, 0.2691855728626251, 0.0, 0.11354748904705048, 0.0, 0.2666666805744171, 1.0]"
105,4,1,-21.34940684437752,False,"[0.0, 3.275723470252956e-09, 0.18828865885734558, 0.2691855728626251, 0.0, 0.11354748904705048, 0.0, 0.2666666805744171, 1.0]","[0.0, 2.613773997586777e-12, 0.15834994614124298, 0.15834994614124298, 0.0, 0.07267039269208908, 0.0, 0.30000001192092896, 1.0]"
106,4,1,-22.044072842597963,False,"[0.0, 2.613773997586777e-12, 0.15834994614124298, 0.15834994614124298, 0.0, 0.07267039269208908, 0.0, 0.30000001192092896, 1.0]","[0.0, 2.0855895102014823e-15, 0.20596566796302795, 0.20596566796302795, 0.0, 0.04650904983282089, 0.0, 0.3333333432674408, 1.0]"
